,class_hits,class_nums_total,function_hits,function_nums_total,variable_hits,variable_nums_total,string_hits,string_nums_total,comment_hits,comment_nums_total,docstring_hits,docstring_nums_total,trained_on
7coil/gutingui/setup.py,0.0,0,0.0,0,0.3076923076923077,13,0.03225806451612903,31,0.25,4,0.0,0,1
7coil/gutingui/sound.py,0.0,2,0.36363636363636365,11,0.0,10,0.0,2,0.0,3,0.0,0,1
7coil/gutingui/timers.py,0.0,1,0.16666666666666666,12,0.0,11,0.0,4,0.0,3,0.0,0,1
7coil/gutingui/version.py,0.0,0,0.0,0,0.5,2,0.0,2,0.0,3,0.0,0,0
7pairs/twingo/__init__.py,0.0,0,0.0,0,0.0,0,0.5,2,0.0625,16,0.0,0,0
7pairs/twingo/backends.py,0.0,1,0.0,4,0.1111111111111111,18,0.0,8,0.09090909090909091,22,0.0,2,1
7pairs/twingo/manage.py,0.0,0,0.0,0,1.0,1,0.25,4,0.17647058823529413,17,0.0,0,0
7pairs/twingo/models.py,0.0,2,0.0,2,0.18181818181818182,11,0.05555555555555555,18,0.16666666666666666,18,0.0,11,1
7pairs/twingo/settings.py,0.0,0,0.0,0,0.27586206896551724,29,0.09375,32,0.11764705882352941,17,0.0,0,1
7pairs/twingo/setup.py,0.0,0,0.0,0,0.25,8,0.0,9,0.07142857142857142,14,0.0,0,0
7pairs/twingo/test_models.py,0.0,7,0.0,2,0.05555555555555555,18,0.11764705882352941,17,0.2,15,0.0,4,1
7pairs/twingo/urls.py,0.0,0,0.0,0,0.0,2,0.0,6,0.21052631578947367,19,0.0,0,0
7pairs/twingo/views.py,0.0,0,0.5,4,0.16666666666666666,12,0.125,16,0.17857142857142858,28,0.3333333333333333,3,1
7sDream/nonebot_plugin_bam/__init__.py,0.0,0,0.0,0,0.0,3,0.0,1,0.0,0,0.0,0,0
7sDream/nonebot_plugin_bam/activity_monitor.py,0.0,0,0.25,4,0.08108108108108109,37,0.0,20,0.0,3,0.0,0,1
7sDream/nonebot_plugin_bam/api.py,0.0,1,0.0,7,0.125,16,0.125,8,0.0,0,0.0,0,0
7sDream/nonebot_plugin_bam/bilibili_user.py,0.6666666666666666,3,0.0,0,0.0,4,0.0,1,0.0,1,0.0,0,1
7sDream/nonebot_plugin_bam/bilibili_user_status.py,0.3333333333333333,3,0.0,0,0.0,7,0.3333333333333333,3,0.0,0,0.0,0,0
7sDream/nonebot_plugin_bam/common.py,0.0,0,0.14285714285714285,7,0.125,16,0.0,7,0.0,5,0.0,0,1
7sDream/nonebot_plugin_bam/config.py,0.0,3,0.0,0,0.0,6,0.0,2,0.0,0,0.0,0,0
7sDream/nonebot_plugin_bam/db.py,0.0,3,0.5,2,0.0,4,0.0,8,0.0,1,0.0,0,1
7sDream/nonebot_plugin_bam/follow.py,1.0,1,0.18181818181818182,11,0.02702702702702703,37,0.0,24,0.0,5,0.0,0,1
7sDream/nonebot_plugin_bam/follow_link.py,0.0,3,0.0,0,0.0,5,0.0,5,0.0,0,0.0,0,0
7sDream/nonebot_plugin_bam/group.py,0.0,3,0.0,0,0.0,4,0.0,1,0.0,0,0.0,0,1
7sDream/nonebot_plugin_bam/live1.py,0.5,2,0.16666666666666666,6,0.07692307692307693,13,0.0,10,0.0,0,0.0,0,0
7sDream/nonebot_plugin_bam/live2.py,0.0,2,0.0,6,0.07692307692307693,13,0.1111111111111111,9,0.0,0,0.0,0,0
7sDream/nonebot_plugin_bam/live_monitor.py,0.0,0,0.0,4,0.03225806451612903,31,0.038461538461538464,26,0.0,0,0.0,0,0
7sDream/nonebot_plugin_bam/test_h5_activity.py,0.0,0,0.0,4,0.0,8,0.0,9,0.0,1,0.0,0,0
7sDream/nonebot_plugin_bam/user.py,0.5,2,0.0,5,0.0,7,0.2,5,0.0,0,0.0,0,0
7seven7lst/recipe-app-api/0001_initial.py,0.0,2,0.0,0,0.23076923076923078,13,0.16666666666666666,12,0.0,1,0.0,0,1
7seven7lst/recipe-app-api/0002_tag.py,0.0,2,0.0,0,0.14285714285714285,7,0.2,5,1.0,1,0.0,0,1
7seven7lst/recipe-app-api/0003_ingredient.py,0.0,2,0.0,0,0.2857142857142857,7,0.2,5,0.0,1,0.0,0,1
7seven7lst/recipe-app-api/0004_recipe.py,1.0,2,0.0,0,0.3333333333333333,9,0.1,10,0.0,1,0.0,0,1
7seven7lst/recipe-app-api/0005_recipe_image.py,0.5,2,0.0,0,0.2,5,0.3333333333333333,3,1.0,1,0.0,0,1
7seven7lst/recipe-app-api/models.py,0.0,8,0.3,10,0.04,25,0.07142857142857142,14,0.0,0,0.14285714285714285,7,0
7seven7lst/recipe-app-api/serializers.py,0.3333333333333333,9,0.0,0,0.0625,16,0.16666666666666666,12,0.0,0,0.0,5,0
7seven7lst/recipe-app-api/settings.py,0.0,0,0.0,0,0.23809523809523808,21,0.13725490196078433,51,0.2,15,0.0,1,1
7seven7lst/recipe-app-api/test_admin.py,1.0,2,0.2,5,0.14285714285714285,14,0.09090909090909091,11,0.0,1,0.0,3,1
7seven7lst/recipe-app-api/test_ingredients_api.py,0.0,4,0.16666666666666666,12,0.07692307692307693,39,0.03225806451612903,31,0.0,0,0.1111111111111111,9,0
7seven7lst/recipe-app-api/test_models.py,0.0,2,0.5,12,0.09090909090909091,22,0.0,21,0.0,2,0.1111111111111111,9,1
7seven7lst/recipe-app-api/test_user_api.py,0.0,4,0.10526315789473684,19,0.15625,32,0.05555555555555555,36,0.0,0,0.07692307692307693,13,0
7seven7lst/recipe-app-api/views.py,0.25,8,0.2,10,0.06666666666666667,30,0.0,17,0.0,0,0.18181818181818182,11,0
7tg/bitexen-python/__init__.py,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0
7tg/bitexen-python/bitexen_client_settings.py,0.0,0,0.0,0,0.0,6,0.0,5,0.0,0,0.0,0,0
7tg/bitexen-python/constants.py,0.0,2,0.0,0,0.0,12,0.08333333333333333,12,0.0,0,0.0,0,0
7tg/bitexen-python/example.py,0.0,0,0.16666666666666666,12,0.08333333333333333,12,0.07142857142857142,14,0.0,0,0.0,0,1
7tg/bitexen-python/settings.py,0.0,0,0.0,2,0.16666666666666666,6,0.0,3,0.0,2,0.0,1,1
7tg/bitexen-python/settings_base.py,0.0,0,0.0,0,0.0,5,0.2,5,0.0,0,0.0,0,0
7tg/bitexen-python/setup.py,0.0,0,0.0,0,0.0,10,0.14285714285714285,7,0.0,1,0.0,0,1
7tg/bitexen-python/version.py,0.0,0,0.0,0,0.0,2,0.0,2,0.0,0,0.0,0,0
7tl7qns7ch/SNU-B36-EX/feature_extract.py,0.0,0,0.0,0,0.05555555555555555,36,0.07142857142857142,14,0.0,10,0.0,0,1
7tl7qns7ch/SNU-B36-EX/feature_extract_gish.py,0.0,0,0.0,0,0.0,13,0.0,4,0.0,2,0.0,0,1
7tl7qns7ch/SNU-B36-EX/feature_extract_urban.py,0.0,0,0.0,0,0.04878048780487805,41,0.0,10,0.01639344262295082,61,0.0,0,0
7tl7qns7ch/SNU-B36-EX/model.py,0.0,4,0.125,8,0.06976744186046512,43,0.0,1,0.0,1,0.0,0,0
7tl7qns7ch/SNU-B36-EX/pre_train.py,0.0,0,0.0,0,0.175,40,0.09090909090909091,11,0.0,6,0.0,0,1
7tl7qns7ch/SNU-B36-EX/vggish_input_test.py,0.0,0,0.0,4,0.13043478260869565,23,0.2222222222222222,9,0.09523809523809523,21,0.0,3,0
7tl7qns7ch/SNU-B36-EX/vggish_params_test.py,0.0,0,0.0,0,0.16666666666666666,24,0.18181818181818182,11,0.0,28,0.0,1,0
824zzy/CSE6331_CloudComputing/config.py,0.0,0,0.0,0,0.0,3,0.0,69,0.0,1,0.0,2,0
824zzy/CSE6331_CloudComputing/generate_dummy_csv.py,0.0,0,0.0,0,0.0,4,0.0,9,0.3333333333333333,6,0.0,0,0
824zzy/CSE6331_CloudComputing/main.py,0.0,0,0.2222222222222222,9,0.20833333333333334,48,0.09259259259259259,54,0.0,3,0.0,0,1
82magnolia/ev_tta/data_container.py,0.0,2,0.2222222222222222,9,0.08333333333333333,12,0.045454545454545456,22,0.0,3,0.0,0,1
0xflotus/LSP/transports.py,0.0,3,0.21052631578947367,19,0.08,50,0.08333333333333333,24,0.0,8,0.0,1,1
0xflotus/LSP/types.py,0.1,10,0.0,37,0.023255813953488372,43,0.047619047619047616,21,0.0,2,0.0,0,1
0xflotus/LSP/workspace.py,0.0,0,0.2727272727272727,11,0.0,18,0.19047619047619047,21,0.0,2,0.0,2,1
0xflotus/pyinfra/local.py,0.0,0,0.0,4,0.03333333333333333,30,0.0,11,0.0,5,0.0,0,1
0xflotus/pyinfra/pip.py,0.0,0,0.0,0,0.058823529411764705,17,0.0625,16,0.0,8,0.0,0,1
0xflotus/pyinfra/setup.py,0.0,0,0.0,0,0.17073170731707318,41,0.016129032258064516,62,0.0,8,0.0,0,1
0xflotus/pyinfra/test_docker.py,0.0,1,0.15,20,0.03636363636363636,55,0.04878048780487805,41,0.0,0,0.0,0,0
0xflotus/pyinfra/test_util.py,0.3333333333333333,3,0.0,17,0.07692307692307693,26,0.18181818181818182,33,0.0,4,0.0,0,1
0xflotus/pyinfra/util.py,0.0,0,0.5,4,0.14285714285714285,49,0.08333333333333333,36,0.0,17,0.0,0,1
0xflotus/pyinfra/version.py,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0
0xgpapad/pyre-check/__init__.py,0.0,25,0.0,9,0.058823529411764705,17,0.037037037037037035,27,0.0,7,0.0,2,1
0xgpapad/pyre-check/ast.py,0.0,1,0.25,4,0.4,5,0.0,5,0.09090909090909091,11,0.0,0,1
0xgpapad/pyre-check/command_arguments.py,0.07142857142857142,14,1.0,2,0.046153846153846156,65,0.0,14,0.0,5,0.0,0,1
0xgpapad/pyre-check/strict_default_test.py,0.3333333333333333,3,0.25,4,0.038461538461538464,26,0.0,22,0.25,4,0.0,0,1
0xgpapad/pyre-check/timer.py,0.3333333333333333,3,0.125,8,0.5,2,0.08333333333333333,12,0.5,4,0.0,7,0
0xgpapad/subversion/fixer_config.py,0.0,0,0.0,0,0.3333333333333333,3,0.0,2,0.0,5,0.0,0,0
0xgpapad/subversion/svneditor.py,0.0,0,0.14285714285714285,7,0.0,12,0.08333333333333333,12,0.038461538461538464,26,0.0,0,0
0xgpapad/subversion/typemap.py,1.0,2,0.07142857142857142,14,0.3333333333333333,12,0.05263157894736842,57,0.10526315789473684,19,0.2222222222222222,9,1
0xgpapad/subversion/utils.py,0.0,1,0.14285714285714285,14,0.0,15,0.08695652173913043,23,0.08695652173913043,23,0.0,6,1
0xricksanchez/PyJFuzz/errors.py,0.16666666666666666,6,0.0,0,0.0,0,0.0,0,0.0,2,0.0,0,1
0xricksanchez/PyJFuzz/lib.py,0.0,0,0.0,0,0.0,0,0.0,4,0.0,0,0.0,1,0
0xricksanchez/PyJFuzz/pjf_configuration.py,0.3333333333333333,3,0.06666666666666667,15,0.09090909090909091,22,0.0,33,0.0,0,0.0,5,1
0xricksanchez/PyJFuzz/pjf_decoretors.py,0.3333333333333333,3,0.2,5,0.0,2,0.0,7,0.0,0,0.0,3,0
0xricksanchez/PyJFuzz/pjf_encoder.py,0.5,2,0.2,10,0.07142857142857142,14,0.0,18,0.0,0,0.0,3,1
0xricksanchez/PyJFuzz/pjf_executor.py,0.3333333333333333,3,0.3,10,0.0625,16,0.09090909090909091,22,0.0,0,0.0,8,1
0xricksanchez/PyJFuzz/pjf_external_fuzzer.py,0.0,3,0.2,5,0.0,5,0.05263157894736842,19,0.0,0,0.0,4,0
0xricksanchez/PyJFuzz/pjf_factory.py,0.0,1,0.09090909090909091,22,0.05,20,0.06060606060606061,33,0.0,4,0.0,12,1
0xricksanchez/PyJFuzz/pjf_grammar.py,0.0,0,0.0,2,0.0,3,0.14285714285714285,7,0.0,0,0.0,1,0
0xricksanchez/PyJFuzz/pjf_jsongrammar.py,0.0,4,0.0,0,0.2857142857142857,7,0.030303030303030304,33,0.0,0,0.0,0,0
0xricksanchez/PyJFuzz/pjf_logger.py,0.0,2,0.0,1,0.0,4,0.0,5,0.0,0,0.0,1,0
0xricksanchez/PyJFuzz/pjf_mutation.py,0.0,2,0.0,5,0.0,3,0.125,8,0.0,0,0.0,3,0
0xricksanchez/PyJFuzz/pjf_process_monitor.py,0.0,3,0.25,12,0.0,14,0.14285714285714285,28,0.0,1,0.0,8,1
0xricksanchez/PyJFuzz/pjf_testcase_server.py,0.5,2,0.15384615384615385,13,0.0625,16,0.12,25,0.0,0,0.1111111111111111,9,1
0xricksanchez/PyJFuzz/pjf_updater.py,0.0,1,0.3333333333333333,6,0.1111111111111111,18,0.0,23,0.0,0,0.0,1,1
0xricksanchez/PyJFuzz/pjf_version.py,0.0,0,0.0,0,0.16666666666666666,6,0.1,10,0.0,0,0.0,2,0
0xricksanchez/PyJFuzz/pyjfuzz.py,0.0,0,0.0,2,0.025,40,0.05357142857142857,56,0.0,0,0.0,1,1
0xricksanchez/PyJFuzz/rand.py,0.0,0,0.2222222222222222,9,0.0,13,0.0,12,0.3333333333333333,3,0.16666666666666666,6,0
0xricksanchez/PyJFuzz/setup.py,0.0,0,0.0,0,0.07692307692307693,13,0.0,13,0.0,3,0.0,1,1
0xricksanchez/PyJFuzz/test.py,0.0,0,0.0,0,0.0,1,0.0,7,0.0,0,0.0,1,0
0xricksanchez/PyJFuzz/test_pjf_configuration.py,0.5,2,0.0,3,0.125,8,0.2727272727272727,11,0.0,0,0.0,1,0
0xricksanchez/PyJFuzz/test_pjf_encoder.py,0.0,2,0.0,6,0.0,4,0.0,7,0.0,0,0.0,1,0
0xricksanchez/PyJFuzz/test_pjf_environment.py,0.0,2,0.0,2,0.0,3,0.16666666666666666,6,0.0,0,0.0,1,0
0xricksanchez/PyJFuzz/test_pjf_external_fuzzer.py,0.5,2,0.0,4,0.125,8,0.07142857142857142,14,0.0,0,0.0,1,1
0xricksanchez/PyJFuzz/test_pjf_factory.py,0.0,2,0.0,13,0.0,15,0.08333333333333333,24,0.0,0,0.0,1,1
0xricksanchez/PyJFuzz/test_pjf_mutation.py,0.0,2,0.375,8,0.0,4,0.0,12,0.0,0,0.0,1,1
0xricksanchez/PyJFuzz/test_pjf_process_monitor.py,0.5,2,0.0,3,0.14285714285714285,7,0.0,12,0.0,0,0.0,1,1
0xricksanchez/PyJFuzz/test_pjf_server.py,0.5,2,0.0,3,0.0,13,0.08333333333333333,12,0.0,0,0.0,1,1
0xricksanchez/PyJFuzz/utils.py,0.0,0,0.0,2,0.14285714285714285,7,0.25,4,0.0,2,0.0,2,1
0xsmoos/PMD/client OLD.py,0.0,0,0.125,8,0.0,22,0.0,24,0.0,18,0.0,0,1
0xsmoos/PMD/config.py,0.0,0,0.0,4,0.05,20,0.09523809523809523,21,0.0,13,0.0,0,1
0xsmoos/PMD/crop.py,0.0,0,0.0,2,0.0,3,0.1111111111111111,9,0.0,9,0.0,0,0
0xsmoos/PMD/download OLD.py,0.0,0,0.36363636363636365,11,0.08695652173913043,46,0.06666666666666667,30,0.0,15,0.0,0,1
0xsmoos/PMD/download.py,0.0,1,0.25,12,0.14035087719298245,57,0.08108108108108109,37,0.0,13,0.0,0,1
0xsmoos/PMD/errors.py,0.0,3,0.0,0,0.0,0,0.0,0,0.0,10,0.0,0,0
0xsmoos/PMD/filenames OLD.py,0.0,0,0.125,8,0.05555555555555555,18,0.02702702702702703,37,0.0,14,0.0,0,1
0xsmoos/PMD/media.py,0.0,1,0.16666666666666666,24,0.08571428571428572,35,0.07692307692307693,39,0.0,12,0.0,0,1
0xsmoos/PMD/progress.py,0.0,0,0.0,2,0.0,14,0.25,4,0.0,11,0.0,0,1
0xsmoos/PMD/retail_search OLD.py,0.0,0,0.0,0,0.2,5,0.2,5,0.0,11,0.0,0,1
0xsmoos/PMD/run OLD.py,0.0,0,0.0,0,0.3333333333333333,3,0.0,2,0.0,11,0.0,0,0
0xsmoos/PMD/scraper OLD.py,0.0,1,0.125,16,0.17073170731707318,41,0.02857142857142857,35,0.0,24,0.0,0,1
0xsmoos/PMD/server OLD.py,0.0,0,0.5,2,0.0,6,0.0,9,0.08333333333333333,12,0.0,0,1
0xsmoos/PMD/server OLDER.py,0.5,2,0.25,16,0.11764705882352941,17,0.1111111111111111,18,0.08333333333333333,12,0.0,0,1
0xsmoos/PMD/spam OLD.py,0.0,0,0.0,1,0.0,3,0.0,4,0.0,11,0.0,0,0
0xsmoos/PMD/stream.py,0.0,1,0.2,5,0.047619047619047616,21,0.07142857142857142,14,0.0,13,0.0,0,1
100askTeam/pico-micropython/InfraredObstacleTest.py,0.0,0,0.0,0,0.6666666666666666,3,0.3333333333333333,3,0.0,3,0.0,0,1
100askTeam/pico-micropython/KeyControlLed.py,0.0,0,1.0,1,0.0,5,0.0,0,0.0,0,0.0,0,0
100askTeam/pico-micropython/KeyControlLedUseThread.py,0.0,0,1.0,1,0.0,4,0.0,0,0.0,1,0.0,0,1
100askTeam/pico-micropython/PwmControlLed.py,0.0,0,0.0,0,0.42857142857142855,7,0.0,0,0.0,5,0.0,0,1
100askTeam/pico-micropython/buzzer.py,0.0,0,0.0,0,1.0,1,0.0,0,0.0,1,0.0,0,1
100askTeam/pico-micropython/dht.py,0.25,4,0.25,12,0.037037037037037035,27,0.0,5,0.0,5,0.0,0,1
100askTeam/pico-micropython/main.py,0.0,0,0.0,0,0.0,2,0.0,0,0.0,4,0.0,0,1
100askTeam/pico-micropython/micropython-ili9341.py,0.0,0,0.0,2,0.18181818181818182,33,0.0,8,0.0,3,0.0,1,1
100askTeam/pico-micropython/sevenSegTest.py,0.0,0,0.16666666666666666,6,0.07692307692307693,13,0.0,0,0.1,10,0.0,0,1
101guptaji/Cryptography/Q1_Client.py,0.0,0,0.0,0,0.14285714285714285,7,0.125,8,0.0,0,0.0,0,0
101guptaji/Cryptography/Q1_Server.py,0.0,0,0.0,0,0.16666666666666666,6,0.0,6,0.0,0,0.0,0,0
101guptaji/Cryptography/Q1_linear.py,0.0,0,0.25,4,0.23529411764705882,34,0.0,7,0.0,4,0.0,0,1
101guptaji/Cryptography/Q2_Eucli.py,0.0,0,0.0,0,0.16666666666666666,12,0.0,2,0.0,3,0.0,0,1
101guptaji/Cryptography/Q2_additive.py,0.0,0,0.0,0,0.07692307692307693,13,0.0,3,0.0,8,0.0,0,1
101guptaji/Cryptography/Q3_brute.py,0.0,0,0.0,0,0.0,8,0.25,4,0.25,4,0.0,0,1
101guptaji/Cryptography/Q3_exEucli.py,0.0,0,0.0,0,0.23809523809523808,21,0.0,4,0.0,2,0.0,0,1
101guptaji/Cryptography/Q4_brute.py,0.0,0,0.0,0,0.125,8,0.25,4,0.0,4,0.0,0,1
101guptaji/Cryptography/Q4_inverse.py,0.0,0,0.0,0,0.2,5,0.0,3,0.0,0,0.0,0,0
101guptaji/Cryptography/Q5_bruteaffine.py,0.0,0,0.0,2,0.09090909090909091,22,0.0,6,0.0,11,0.0,0,1
101guptaji/Cryptography/Q5_exEucli.py,0.0,0,0.0,0,0.26666666666666666,15,0.2,5,0.0,1,0.0,0,1
101guptaji/Cryptography/Q6_statical.py,0.0,0,0.0,0,0.07142857142857142,14,0.0,6,0.0,4,0.0,0,1
101guptaji/Cryptography/ip_mac.py,0.0,0,0.0,0,0.3333333333333333,3,0.0,1,0.0,0,0.0,0,0
101guptaji/Cryptography/myip.py,0.0,0,0.0,0,0.0,2,0.0,2,0.0,0,0.0,0,0
101guptaji/Cryptography/server_rsa.py,0.0,0,0.0,0,0.0,10,0.0,2,0.0,5,0.0,0,1
1021ky/nlp100_2020/1_00.py,0.0,0,0.0,0,0.5,2,0.0,3,0.0,0,0.0,1,1
1021ky/nlp100_2020/1_01.py,0.0,0,0.0,0,0.5,2,0.0,3,0.0,0,0.0,1,0
1021ky/nlp100_2020/1_02.py,0.0,0,0.0,0,0.3333333333333333,3,0.75,4,0.0,0,0.0,1,0
1021ky/nlp100_2020/1_03.py,0.0,0,0.0,0,0.25,4,0.25,4,0.0,0,0.0,1,0
1021ky/nlp100_2020/1_04.py,0.0,0,0.0,0,0.0,3,0.25,4,0.0,0,0.0,1,0
1021ky/nlp100_2020/1_05.py,0.0,0,1.0,2,1.0,1,0.0,5,0.0,0,0.0,1,0
1021ky/nlp100_2020/1_06.py,0.0,0,0.0,2,0.16666666666666666,6,0.0,11,0.0,0,0.0,1,1
1021ky/nlp100_2020/1_07.py,0.0,0,0.0,2,0.0,1,0.0,3,0.0,0,0.0,1,0
1021ky/nlp100_2020/1_08.py,0.0,0,0.5,2,0.0,3,0.0,3,0.0,0,0.0,1,1
1021ky/nlp100_2020/1_09.py,0.0,0,0.5,2,0.0,7,0.0,4,0.0,3,0.0,1,1
1021ky/nlp100_2020/2_10.py,0.0,0,0.0,0,0.0,2,0.0,1,0.0,3,0.0,0,0
1021ky/nlp100_2020/2_11.py,0.0,0,0.0,0,0.0,2,0.0,1,0.0,1,0.0,0,1
1021ky/nlp100_2020/2_12.py,0.0,0,0.0,0,0.25,4,0.0,6,0.0,1,0.0,0,1
1021ky/nlp100_2020/2_13.py,0.0,0,0.0,0,0.0,2,0.3333333333333333,3,0.0,1,0.0,0,1
1021ky/nlp100_2020/2_14.py,0.0,0,0.0,0,0.5,6,0.0,5,0.0,2,0.0,0,1
1021ky/nlp100_2020/2_15.py,0.0,0,0.0,0,0.14285714285714285,7,0.0,6,0.0,1,0.0,0,1
1021ky/nlp100_2020/2_16.py,0.0,0,0.0,0,0.4166666666666667,12,0.0,5,0.0,1,0.0,0,1
1021ky/nlp100_2020/2_17.py,0.0,0,0.0,0,0.0,3,0.0,2,0.0,2,0.0,0,1
1021ky/nlp100_2020/2_18.py,0.0,0,0.0,0,0.0,5,0.0,2,0.0,6,0.0,0,1
1064CBread/1064Chat/app.py,0.0,0,0.0,2,0.125,8,0.25,8,0.0,1,0.0,0,1
1064CBread/1064Chat/chat.py,0.0,1,0.0,0,0.0,0,1.0,1,0.0,2,0.0,0,1
1064CBread/1064Chat/cli.py,0.0,0,0.0,0,0.0,2,0.0,6,0.0,0,0.0,0,0
1064CBread/1064Chat/complexdata_pb2.py,0.0,0,0.0,0,0.19444444444444445,36,0.0,12,0.0,5,0.0,0,1
1064CBread/1064Chat/constants.py,0.0,0,0.0,0,0.0,2,0.0,3,0.0,0,0.0,1,1
1064CBread/1064Chat/main.py,0.0,0,0.0,4,0.14285714285714285,7,0.0,5,0.0,0,0.0,0,0
1064CBread/1064Chat/restutil.py,0.0,2,0.15384615384615385,13,0.0,18,0.0625,16,0.0,4,0.0,3,1
1064CBread/1064Chat/security.py,0.0,0,0.25,4,0.0,4,0.16666666666666666,6,0.0,0,0.0,0,0
1064CBread/1064Chat/webui.py,0.0,0,0.16666666666666666,6,0.16666666666666666,6,0.1111111111111111,9,0.0,1,0.0,0,1
1069066484/datasci_prj4/HCoral.py,0.0,1,0.125,8,0.08,25,0.2857142857142857,7,0.3333333333333333,3,0.0,1,1
1069066484/datasci_prj4/HDaNN.py,0.5,2,0.0,4,0.0,12,0.5,2,0.0,1,0.0,1,1
1069066484/datasci_prj4/HJDA.py,0.0,1,0.5,6,0.15789473684210525,57,0.2857142857142857,14,0.0,2,0.0,1,1
1069066484/datasci_prj4/HJDA_try.py,0.0,0,0.0,0,0.16666666666666666,6,0.0,3,0.0,1,0.0,1,1
1069066484/datasci_prj4/HKMM.py,0.0,1,0.3333333333333333,12,0.08928571428571429,56,0.0,15,0.0,3,0.0,0,1
1069066484/datasci_prj4/HRAW.py,0.0,0,0.0,0,0.125,8,0.0,3,0.0,3,0.0,1,1
1069066484/datasci_prj4/HTCA.py,0.0,1,0.25,12,0.08333333333333333,48,0.14285714285714285,14,0.0,2,0.0,1,1
1069066484/datasci_prj4/LExample.py,0.0,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,1,0
1069066484/datasci_prj4/Lglobal_defs.py,0.0,2,0.5,2,0.125,16,0.07142857142857142,14,0.0,2,0.0,1,1
1069066484/datasci_prj4/Lutils.py,0.0,1,0.0625,16,0.19230769230769232,26,0.0,11,0.0,5,0.0,4,1
10allday-Software/kitsune/models.py,0.14285714285714285,7,0.4,5,0.0,21,0.07142857142857142,14,0.05660377358490566,53,0.0,4,0
1104028/StrativNewsFeed/0001_initial.py,0.0,2,0.0,0,0.05555555555555555,18,0.2,15,1.0,1,0.0,0,1
1104028/StrativNewsFeed/0002_mapper_selecteddata.py,0.5,2,0.0,0,0.0,6,0.0,3,0.0,1,0.0,0,1
1104028/StrativNewsFeed/0002_newsitem_country.py,0.5,2,0.0,0,0.0,6,0.0,3,0.0,1,0.0,0,1
1104028/StrativNewsFeed/0003_auto_20211125_2248.py,0.5,2,0.0,0,0.3333333333333333,6,0.0,4,0.0,1,0.0,0,1
1104028/StrativNewsFeed/0003_keywords_user.py,0.5,2,0.0,0,0.3333333333333333,6,0.0,4,0.0,1,0.0,0,1
1104028/StrativNewsFeed/0004_alter_newsitem_imageurl.py,0.0,2,0.0,0,0.0,4,0.0,3,1.0,1,0.0,0,1
1104028/StrativNewsFeed/asgi.py,0.0,0,0.0,0,1.0,1,0.3333333333333333,3,0.0,0,0.0,1,0
1104028/StrativNewsFeed/forms.py,0.0,6,1.0,2,0.14285714285714285,7,0.25,4,0.0,0,0.0,0,0
1104028/StrativNewsFeed/jobscheduler.py,0.0,0,0.0,1,0.09090909090909091,11,0.0,8,0.0,1,0.0,0,1
1104028/StrativNewsFeed/jobupdater.py,0.0,0,0.0,1,0.0,2,0.0,1,0.0,0,0.0,0,0
1104028/StrativNewsFeed/manage.py,0.0,0,0.0,1,0.0,1,0.14285714285714285,7,0.0,1,0.0,2,1
1104028/StrativNewsFeed/models.py,0.0,6,0.0,0,0.3333333333333333,9,0.0,0,0.0,0,0.0,0,0
1104028/StrativNewsFeed/settings.py,0.0,0,0.0,0,0.25,24,0.15217391304347827,46,0.17647058823529413,17,0.0,1,1
1104028/StrativNewsFeed/urls.py,0.0,0,0.0,0,0.5,2,0.1111111111111111,9,0.0,2,0.0,0,1
1104028/StrativNewsFeed/views.py,0.25,4,0.0,3,0.07142857142857142,14,0.0,9,0.0,1,0.0,0,1
1104028/StrativNewsFeed/wsgi.py,0.0,0,0.0,0,1.0,1,0.0,3,0.0,0,0.0,1,0
1110sillabo/models/base_configs.py,0.3333333333333333,3,0.0,0,0.06,50,0.045454545454545456,22,0.23076923076923078,13,0.18181818181818182,11,0
1110sillabo/models/callbacks.py,0.5,2,0.4,5,0.06896551724137931,29,0.16666666666666666,12,0.13636363636363635,22,0.0,6,1
1110sillabo/models/configs.py,0.0,1,0.0,2,0.044444444444444446,45,0.047619047619047616,21,0.35714285714285715,14,0.0,4,1
1147000930/blog/0001_initial.py,0.5,2,0.0,0,0.25,16,0.13636363636363635,22,0.0,1,0.0,0,1
1147000930/blog/0002_article.py,0.5,2,0.0,0,0.15384615384615385,13,0.17647058823529413,17,0.0,1,0.0,0,1
1147000930/blog/0003_comment.py,0.0,2,0.0,0,0.0,8,0.0,10,0.0,1,0.0,0,1
1147000930/blog/models.py,0.25,8,0.0,4,0.08333333333333333,24,0.125,16,0.0,22,0.0,3,1
1147000930/blog/settings.py,0.0,0,0.0,0,0.11538461538461539,26,0.13636363636363635,88,0.08695652173913043,46,0.0,1,1
1147000930/blog/sms.py,0.0,1,0.0,6,0.13333333333333333,15,0.17647058823529413,17,0.023809523809523808,42,0.0,2,0
1147000930/blog/urls.py,0.0,0,0.0,0,0.0,2,0.5,2,0.0,2,0.0,0,1
1147000930/blog/views.py,0.0,4,0.5,4,0.0967741935483871,31,0.027777777777777776,36,0.0,30,0.0,3,1
1170300521/StyleGAN-nada/ablation.py,0.0,0,0.3333333333333333,3,0.2,40,0.0625,32,0.0,9,0.0,0,1
